,userid,event_name,event_attributes,event_created_date,Subscription Premium Cancel,last date Subscription Premium Cancel,Membership YM,last date Subscription Premium,2 days had not passedSubscription Premium,last date Sign Up Success,2 days had not passedSign Up Success
13820,ce1f9af4fb19ff87ef17e2ae6ff1a45a,Subscription Premium,"{'Start Date': '2022-02-21', 'Renewal Date': '2022-03-22', 'Membership Type': 'Monthly'}",2022-02-21 19:13:08,0,2022-04-16 20:50:39,0,2022-02-21 19:13:08,0,2022-02-21 19:07:01,0
13836,ce3e5edb71baee282433c98abd4e6bf3,Subscription Premium,"{'Start Date': '2022-02-22', 'Renewal Date': '2022-03-23', 'Membership Type': 'Monthly'}",2022-02-22 19:02:24,1,2022-03-05 20:35:40,0,2022-02-22 19:02:24,0,2022-02-22 18:57:55,0
13868,ce84e058130e085513f0455bc725865e,Subscription Premium,"{'Start Date': '2022-01-22', 'Renewal Date': '2022-02-23', 'Membership Type': 'Monthly'}",2022-01-22 20:54:36,0,2022-04-16 20:50:39,0,2022-01-22 20:54:36,0,2022-01-22 20:46:31,0
14079,cef3c13a885053350dd68b3ce64eddc7,Subscription Premium,"{'Start Date': '2022-04-12', 'Renewal Date': '2022-05-13', 'Membership Type': 'Monthly'}",2022-04-13 02:21:42,1,2022-04-13 10:13:44,0,2022-04-13 02:21:42,1,2022-04-13 02:07:45,1
14101,cfce0a2c5f3280e3249fdb2370a15200,Subscription Premium,"{'Start Date': '2022-04-02', 'Renewal Date': '2022-05-03', 'Membership Type': 'Monthly'}",2022-04-02 14:33:10,0,2022-04-16 20:50:39,0,2022-04-02 14:33:10,0,2022-04-02 14:15:20,0
14138,d09eae748c05c8e0fd699e34ac658304,Subscription Premium,"{'Start Date': '2022-03-19', 'Renewal Date': '2022-04-20', 'Membership Type': 'Monthly'}",2022-03-20 00:55:27,0,2022-04-16 20:50:39,0,2022-03-20 00:55:27,0,2022-03-20 00:52:46,0
14161,d121af0252ddffd37c9cffe7ea9136e0,Subscription Premium,"{'Start Date': '2022-03-20', 'Renewal Date': '2022-04-21', 'Membership Type': 'Monthly'}",2022-03-20 16:43:36,0,2022-04-16 20:50:39,0,2022-03-20 16:43:36,0,2022-03-20 16:40:48,0
14171,d15bc6f8cb2eb545b92e49d1bcee7ed6,Subscription Premium,"{'Start Date': '2022-03-04', 'Renewal Date': '2022-04-05', 'Membership Type': 'Monthly'}",2022-03-04 15:50:03,0,2022-04-16 20:50:39,0,2022-03-04 15:50:03,0,2022-03-04 15:46:38,0
14181,d197ed66d9d7d56a95492fd6df0814c9,Subscription Premium,"{'Start Date': '2022-02-08', 'Renewal Date': '2022-03-09', 'Membership Type': 'Monthly'}",2022-02-08 13:29:28,0,2022-04-16 20:50:39,0,2022-02-08 13:29:28,0,2022-02-08 13:15:52,0
14223,d237ae5d89292fa9aaf6c0ac59d4ec58,Subscription Premium,"{'Start Date': '2022-03-04', 'Renewal Date': '2022-04-05', 'Membership Type': 'Monthly'}",2022-03-04 14:11:34,0,2022-04-16 20:50:39,0,2022-03-04 14:11:34,0,2022-03-04 14:04:03,0
14260,d263f69b765106b7790f098edb49f17b,Subscription Premium,"{'Start Date': '2022-02-19', 'Renewal Date': '2022-03-20', 'Membership Type': 'Monthly'}",2022-02-20 01:00:31,1,2022-03-29 18:36:31,0,2022-02-20 01:00:31,0,2022-04-16 20:50:39,1
14282,d29f9eabe3c60abf6285269dc49363cf,Subscription Premium,"{'Start Date': '2022-03-19', 'Renewal Date': '2022-04-20', 'Membership Type': 'Monthly'}",2022-03-19 14:05:12,0,2022-04-16 20:50:39,0,2022-03-19 14:05:12,0,2022-03-19 13:59:23,0
14306,d2c8e9fd8addde95536d13f61cbfb1cc,Subscription Premium,"{'Start Date': '2022-04-16', 'Renewal Date': '2022-05-17', 'Membership Type': 'Monthly'}",2022-04-16 18:22:13,0,2022-04-16 20:50:39,0,2022-04-16 18:22:13,1,2022-04-16 18:19:14,1
14311,d334b13bae115c3bad366d594fe3141d,Subscription Premium,"{'Start Date': '2022-04-06', 'Renewal Date': '2022-05-07', 'Membership Type': 'Monthly'}",2022-04-06 17:39:55,0,2022-04-16 20:50:39,0,2022-04-06 17:39:55,0,2022-04-06 17:22:16,0
14315,d33d34f46cf73763cd4af49ec35c8823,Subscription Premium,"{'Start Date': '2022-03-03', 'Renewal Date': '2022-04-04', 'Membership Type': 'Monthly'}",2022-03-03 16:13:36,0,2022-04-16 20:50:39,0,2022-03-03 16:13:36,0,2022-03-03 16:11:24,0
14333,d3d5ca7fb24dc0f4f3f2a04d31e684a3,Subscription Premium,"{'Start Date': '2022-03-27', 'Renewal Date': '2022-04-28', 'Membership Type': 'Monthly'}",2022-03-27 22:41:44,0,2022-04-16 20:50:39,0,2022-03-27 22:41:44,0,2022-03-27 20:20:43,0
14337,d3f7cb54e2f003e58da91be561668fff,Subscription Premium,"{'Start Date': '2022-02-18', 'Renewal Date': '2022-03-19', 'Membership Type': 'Monthly'}",2022-02-19 00:28:56,0,2022-04-16 20:50:39,0,2022-02-19 00:28:56,0,2022-02-19 00:22:56,0
14357,d450657f51b43efb8388edeb957effc2,Subscription Premium,"{'Start Date': '2022-03-30', 'Renewal Date': '2022-05-01', 'Membership Type': 'Monthly'}",2022-03-30 20:13:10,1,2022-04-01 13:34:42,0,2022-03-30 20:13:10,0,2022-03-30 20:08:20,0
14370,d45e2d7aff34467ca7abdf1331a5ad6e,Subscription Premium,"{'Start Date': '2022-01-21', 'Renewal Date': '2022-02-22', 'Membership Type': 'Monthly'}",2022-01-21 20:30:04,0,2022-04-16 20:50:39,0,2022-01-21 20:30:04,0,2022-01-21 19:57:06,0
14391,d545e0069a53fcc868e01726663cd449,Subscription Premium,"{'Start Date': '2022-04-14', 'Renewal Date': '2022-05-15', 'Membership Type': 'Monthly'}",2022-04-14 15:49:54,1,2022-04-16 14:50:13,0,2022-04-14 15:49:54,0,2022-04-14 15:44:33,0
14504,d71492286214a66398901a7ad5ac2db4,Subscription Premium,"{'Start Date': '2022-02-05', 'Renewal Date': '2022-03-06', 'Membership Type': 'Monthly'}",2022-02-05 20:55:54,0,2022-04-16 20:50:39,0,2022-02-05 20:55:54,0,2022-02-05 20:47:53,0
14523,d719aa7ad95c2a2443c319e9ab4f99e3,Subscription Premium,"{'Start Date': '2022-04-03', 'Renewal Date': '2022-05-04', 'Membership Type': 'Monthly'}",2022-04-03 17:04:39,0,2022-04-16 20:50:39,0,2022-04-03 17:04:39,0,2022-04-03 16:42:08,0
14533,d71fbdc7a3f3076709b6529a3cb78d03,Subscription Premium,"{'Start Date': '2022-02-13', 'Renewal Date': '2022-03-14', 'Membership Type': 'Monthly'}",2022-02-13 22:31:03,1,2022-02-14 04:33:37,0,2022-02-13 22:31:03,1,2022-02-13 22:26:20,1
14548,d75348c0146c91293112cdda226af9e3,Subscription Premium,"{'Start Date': '2022-02-26', 'Renewal Date': '2022-03-27', 'Membership Type': 'Monthly'}",2022-02-27 00:59:36,0,2022-04-16 20:50:39,0,2022-02-27 00:59:36,0,2022-02-27 00:55:05,0
14556,d7c4af4c0b35871fba7967ab56458584,Subscription Premium,"{'Start Date': '2022-03-01', 'Renewal Date': '2022-04-02', 'Membership Type': 'Monthly'}",2022-03-02 03:32:02,1,2022-03-02 03:40:01,0,2022-03-02 03:32:02,1,2022-03-02 03:17:21,1
14567,d7dc83b1c90f8c2432b09405039cc556,Subscription Premium,"{'Start Date': '2022-03-26', 'Renewal Date': '2022-04-27', 'Membership Type': 'Monthly'}",2022-03-26 15:56:08,0,2022-04-16 20:50:39,0,2022-03-26 15:56:08,0,2022-03-26 15:52:19,0
14574,d7e3e10cd20069ef853b759ae4910814,Subscription Premium,"{'Start Date': '2022-04-13', 'Renewal Date': '2022-05-14', 'Membership Type': 'Monthly'}",2022-04-13 11:25:12,1,2022-04-13 14:57:07,0,2022-04-13 11:25:12,1,2022-04-13 11:20:23,1
14595,d8a1cb4990bc3a63c5657bd9ae0334a8,Subscription Premium,"{'Start Date': '2022-03-04', 'Renewal Date': '2022-04-05', 'Membership Type': 'Monthly'}",2022-03-04 23:42:01,1,2022-03-15 10:56:46,0,2022-03-04 23:42:01,0,2022-03-04 23:36:37,0
14629,d97569a26b47b089e4ab0bce7012a12e,Subscription Premium,"{'Start Date': '2022-02-11', 'Renewal Date': '2022-03-12', 'Membership Type': 'Monthly'}",2022-02-11 21:01:26,0,2022-04-16 20:50:39,0,2022-02-11 21:01:26,0,2022-02-11 20:23:13,0
14642,d9aa520e805cb82fb8606d6e2f15278c,Subscription Premium,"{'Start Date': '2022-03-17', 'Renewal Date': '2022-04-18', 'Membership Type': 'Monthly'}",2022-03-18 01:47:35,0,2022-04-16 20:50:39,0,2022-03-18 01:47:35,0,2022-04-16 20:50:39,1
14650,da11b3720191b555d0c65e08a88334b1,Subscription Premium,"{'Start Date': '2022-03-26', 'Renewal Date': '2022-04-27', 'Membership Type': 'Monthly'}",2022-03-27 00:54:01,1,2022-03-27 01:49:15,0,2022-03-27 00:54:01,1,2022-03-27 00:48:40,1
14677,da5756ccf5b65b77a6fdf6bca5587f96,Subscription Premium,"{'Start Date': '2022-03-18', 'Renewal Date': '2022-04-19', 'Membership Type': 'Monthly'}",2022-03-18 22:08:29,0,2022-04-16 20:50:39,0,2022-03-18 22:08:29,0,2022-04-16 20:50:39,1
14686,db61a6c9d22f4fdab79d439095d667c5,Subscription Premium,"{'Start Date': '2022-04-03', 'Renewal Date': '2022-05-04', 'Membership Type': 'Monthly'}",2022-04-03 17:17:54,1,2022-04-03 17:41:18,0,2022-04-03 17:17:54,1,2022-04-03 16:19:00,1
14704,dc43c4c220c39edd707bd320a635c1cc,Subscription Premium,"{'Start Date': '2022-04-06', 'Renewal Date': '2022-05-07', 'Membership Type': 'Monthly'}",2022-04-06 19:51:54,0,2022-04-16 20:50:39,0,2022-04-06 19:51:54,0,2022-04-06 15:42:41,0
14714,dc6b9f0b51315d5c1d16df9dbe1b5195,Subscription Premium,"{'Start Date': '2022-04-02', 'Renewal Date': '2022-05-03', 'Membership Type': 'Monthly'}",2022-04-02 15:26:59,0,2022-04-16 20:50:39,0,2022-04-02 15:26:59,0,2022-04-02 15:06:14,0
14722,dcdf7b85f0df1d5a07098c8f3b623837,Subscription Premium,"{'Start Date': '2022-03-05', 'Renewal Date': '2022-04-06', 'Membership Type': 'Monthly'}",2022-03-05 23:46:15,1,2022-03-09 15:54:04,0,2022-03-05 23:46:15,0,2022-03-05 23:41:31,0
14754,dce57d89ddc943bb268e3a2bcd8b91c0,Subscription Premium,"{'Start Date': '2022-02-19', 'Renewal Date': '2022-03-20', 'Membership Type': 'Monthly'}",2022-02-19 16:27:03,0,2022-04-16 20:50:39,0,2022-02-19 16:27:03,0,2022-02-19 16:24:33,0
14768,dd05a78146115c9fedb48b48aa75e12f,Subscription Premium,"{'Start Date': '2022-03-10', 'Renewal Date': '2022-04-11', 'Membership Type': 'Monthly'}",2022-03-10 14:22:03,0,2022-04-16 20:50:39,0,2022-03-10 14:22:03,0,2022-03-10 14:19:14,0
15089,dd5fcfdf197c16b84046ea84c8687f7e,Subscription Premium,"{'Start Date': '2022-03-05', 'Renewal Date': '2022-04-06', 'Membership Type': 'Monthly'}",2022-03-06 01:05:45,1,2022-03-06 12:53:30,0,2022-03-06 01:05:45,1,2022-03-06 01:00:50,1
15121,ddd4ccb36c4367289157d8870948b693,Subscription Premium,"{'Start Date': '2022-04-05', 'Renewal Date': '2022-05-06', 'Membership Type': 'Monthly'}",2022-04-05 20:56:27,0,2022-04-16 20:50:39,0,2022-04-05 20:56:27,0,2022-04-05 20:53:40,0
15217,deda6cf730683fc85007ec28dc4fed7a,Subscription Premium,"{'Start Date': '2022-03-14', 'Renewal Date': '2022-04-15', 'Membership Type': 'Monthly'}",2022-03-14 21:38:46,1,2022-03-15 14:38:29,0,2022-03-14 21:38:46,1,2022-03-14 21:31:51,1
15229,dedc34e3710c317acd909fc4dcbe291c,Subscription Premium,"{'Start Date': '2022-03-19', 'Renewal Date': '2022-04-20', 'Membership Type': 'Monthly'}",2022-03-20 03:10:27,1,2022-03-20 09:05:32,0,2022-03-20 03:10:27,1,2022-03-20 01:14:46,1
15244,df797af774fbb5af2996ef32657b643a,Subscription Premium,"{'Start Date': '2022-02-17', 'Renewal Date': '2022-03-18', 'Membership Type': 'Monthly'}",2022-02-17 23:27:44,1,2022-03-18 11:15:29,0,2022-02-17 23:27:44,0,2022-02-17 23:21:31,0
15254,dfb5830b3673e11fcb8a83cad2cb8a5b,Subscription Premium,"{'Start Date': '2022-03-16', 'Renewal Date': '2022-04-17', 'Membership Type': 'Monthly'}",2022-03-16 18:29:01,0,2022-04-16 20:50:39,0,2022-03-16 18:29:01,0,2022-03-16 18:26:01,0
15267,dfbc6fa4f770c96c831e603b2ace0a97,Subscription Premium,"{'Start Date': '2022-04-07', 'Renewal Date': '2022-05-08', 'Membership Type': 'Monthly'}",2022-04-08 06:18:02,0,2022-04-16 20:50:39,0,2022-04-08 06:18:02,0,2022-04-07 06:22:23,0
15277,dfdd0c050e79fc5ad02384f4e1b8411c,Subscription Premium,"{'Start Date': '2022-03-11', 'Renewal Date': '2022-04-12', 'Membership Type': 'Monthly'}",2022-03-11 22:30:26,1,2022-03-11 22:46:27,0,2022-03-11 22:30:26,1,2022-03-11 22:24:34,1
15285,dff8b3ed17e463587d98dec905eb0b0e,Subscription Premium,"{'Start Date': '2022-02-18', 'Renewal Date': '2022-03-19', 'Membership Type': 'Monthly'}",2022-02-18 20:40:43,1,2022-03-06 17:18:27,0,2022-02-18 20:40:43,0,2022-02-18 20:28:53,0
15324,dfff4d710576db6b7a1382116f9668ca,Subscription Premium,"{'Start Date': '2022-03-12', 'Renewal Date': '2022-04-13', 'Membership Type': 'Monthly'}",2022-03-12 22:03:25,0,2022-04-16 20:50:39,0,2022-03-12 22:03:25,0,2022-03-12 21:57:38,0
15342,e18974ecd1d0cd567da9caed5d3de411,Subscription Premium,"{'Start Date': '2022-03-04', 'Renewal Date': '2022-04-05', 'Membership Type': 'Monthly'}",2022-03-04 17:56:10,0,2022-04-16 20:50:39,0,2022-03-04 17:56:10,0,2022-03-04 17:51:12,0
15350,e19d6ae4dddbfe66a116e23703181ccd,Subscription Premium,"{'Start Date': '2022-01-25', 'Renewal Date': '2022-02-26', 'Membership Type': 'Monthly'}",2022-01-26 00:24:34,1,2022-01-27 19:55:37,0,2022-01-26 00:24:34,1,2022-04-16 20:50:39,1
15359,e1a8da767850912d5f68ed469f6260ac,Subscription Premium,"{'Start Date': '2022-03-22', 'Renewal Date': '2022-04-23', 'Membership Type': 'Monthly'}",2022-03-22 19:56:11,0,2022-04-16 20:50:39,0,2022-03-22 19:56:11,0,2022-03-10 21:19:02,0
15380,e22ee785681a0879b7b16379ab3ae7cc,Subscription Premium,"{'Start Date': '2022-04-07', 'Renewal Date': '2022-05-08', 'Membership Type': 'Monthly'}",2022-04-08 01:35:39,0,2022-04-16 20:50:39,0,2022-04-08 01:35:39,0,2022-04-08 01:28:53,0
15385,e247ee7197ad00949fcc68c05ab97129,Subscription Premium,"{'Start Date': '2022-02-25', 'Renewal Date': '2022-03-26', 'Membership Type': 'Monthly'}",2022-02-26 05:49:32,1,2022-03-25 12:51:05,0,2022-02-26 05:49:32,0,2022-02-26 05:44:05,0
15421,e3fa10f09ed7f3dde7572ac6ea12ee10,Subscription Premium,"{'Start Date': '2022-03-18', 'Renewal Date': '2022-04-19', 'Membership Type': 'Monthly'}",2022-03-18 19:13:25,0,2022-04-16 20:50:39,0,2022-03-18 19:13:25,0,2022-03-18 19:07:02,0
15428,e4129c79c4a3c44ad671ba2e6d368122,Subscription Premium,"{'Start Date': '2022-02-21', 'Renewal Date': '2022-03-22', 'Membership Type': 'Monthly'}",2022-02-22 02:59:25,0,2022-04-16 20:50:39,0,2022-02-22 02:59:25,0,2022-02-22 02:54:21,0
15438,e4901fbf8da395e8303ffea56273430d,Subscription Premium,"{'Start Date': '2022-04-05', 'Renewal Date': '2022-05-06', 'Membership Type': 'Monthly'}",2022-04-05 19:25:48,0,2022-04-16 20:50:39,0,2022-04-05 19:25:48,0,2022-04-05 13:59:12,0
15468,e4d57f979e61c8e96675905da8cb2994,Subscription Premium,"{'Start Date': '2022-02-21', 'Renewal Date': '2022-03-22', 'Membership Type': 'Monthly'}",2022-02-21 22:45:41,1,2022-03-24 13:34:26,0,2022-02-21 22:45:41,0,2022-02-21 22:36:41,0
15588,e4d75e834cb12ce84d383ef6cae8e583,Subscription Premium,"{'Start Date': '2022-03-13', 'Renewal Date': '2022-04-14', 'Membership Type': 'Monthly'}",2022-03-14 05:49:38,0,2022-04-16 20:50:39,0,2022-03-14 05:49:38,0,2022-04-16 20:50:39,1
15594,e57284be86c596213f3e699763832ee5,Subscription Premium,"{'Start Date': '2022-03-02', 'Renewal Date': '2022-04-03', 'Membership Type': 'Monthly'}",2022-03-02 23:54:48,1,2022-04-02 18:09:08,0,2022-03-02 23:54:48,0,2022-03-02 23:47:38,0
15609,e5d91833609309d75bf3d081cb8e4503,Subscription Premium,"{'Start Date': '2022-02-12', 'Renewal Date': '2022-03-13', 'Membership Type': 'Monthly'}",2022-02-12 18:46:04,0,2022-04-16 20:50:39,0,2022-02-12 18:46:04,0,2022-02-12 18:42:38,0
15630,e623dcaac8927d8844d5894a1b256642,Subscription Premium,"{'Start Date': '2022-04-08', 'Renewal Date': '2022-05-09', 'Membership Type': 'Monthly'}",2022-04-09 04:00:33,0,2022-04-16 20:50:39,0,2022-04-09 04:00:33,0,2022-04-09 03:54:58,0
15639,e6b6abfa21a951b91bf7049587a52735,Subscription Premium,"{'Start Date': '2022-03-08', 'Renewal Date': '2022-04-09', 'Membership Type': 'Monthly'}",2022-03-08 20:59:33,0,2022-04-16 20:50:39,0,2022-03-08 20:59:33,0,2022-03-08 20:56:19,0
15649,e6d239e26b1205f98c76219c3beba9a8,Subscription Premium,"{'Start Date': '2022-02-12', 'Renewal Date': '2022-03-13', 'Membership Type': 'Monthly'}",2022-02-12 19:48:32,1,2022-03-12 22:28:54,0,2022-02-12 19:48:32,0,2022-03-03 20:19:13,0
15670,e6ec4ecc0ff528c5e56ac9fc75e4bfea,Subscription Premium,"{'Start Date': '2022-04-07', 'Renewal Date': '2022-05-08', 'Membership Type': 'Monthly'}",2022-04-08 03:27:48,0,2022-04-16 20:50:39,0,2022-04-08 03:27:48,0,2022-04-08 03:21:12,0
15712,e779f690141394bd9b150e344064b2d6,Subscription Premium,"{'Start Date': '2022-04-10', 'Renewal Date': '2022-05-11', 'Membership Type': 'Monthly'}",2022-04-10 15:24:29,0,2022-04-16 20:50:39,0,2022-04-10 15:24:29,0,2022-04-10 15:20:44,0
15720,e7e594a3146ab202df0e04e613d00178,Subscription Premium,"{'Start Date': '2022-03-15', 'Renewal Date': '2022-04-16', 'Membership Type': 'Monthly'}",2022-03-15 13:57:11,0,2022-04-16 20:50:39,0,2022-03-15 13:57:11,0,2022-03-15 03:34:46,0
15769,e88c05b5e324e181597ca198308b2b4c,Subscription Premium,"{'Start Date': '2022-03-01', 'Renewal Date': '2022-04-02', 'Membership Type': 'Monthly'}",2022-03-02 01:15:27,0,2022-04-16 20:50:39,0,2022-03-02 01:15:27,0,2022-03-02 01:06:45,0
15778,e940d5d2d730e931907628695dd9b5fe,Subscription Premium,"{'Start Date': '2022-04-10', 'Renewal Date': '2022-05-11', 'Membership Type': 'Monthly'}",2022-04-10 23:32:21,0,2022-04-16 20:50:39,0,2022-04-10 23:32:21,0,2022-04-10 23:24:45,0
15783,e9d3ed667548f488fdd36a189a8b54a5,Subscription Premium,"{'Start Date': '2022-02-19', 'Renewal Date': '2022-03-20', 'Membership Type': 'Monthly'}",2022-02-19 18:13:05,0,2022-04-16 20:50:39,0,2022-02-19 18:13:05,0,2022-02-19 18:09:27,0
15788,ea6358a9d02621e67b997b4a306e3f68,Subscription Premium,"{'Start Date': '2022-02-21', 'Renewal Date': '2022-03-22', 'Membership Type': 'Monthly'}",2022-02-21 22:08:43,0,2022-04-16 20:50:39,0,2022-02-21 22:08:43,0,2022-02-21 22:05:40,0
15816,eab3521d51ee5571008e31328fe17699,Subscription Premium,"{'Start Date': '2022-03-12', 'Renewal Date': '2022-04-13', 'Membership Type': 'Monthly'}",2022-03-13 03:29:26,0,2022-04-16 20:50:39,0,2022-03-13 03:29:26,0,2022-03-13 03:20:41,0
15821,eac2cbf5205a486bd46ccb7f3e41b789,Subscription Premium,"{'Start Date': '2022-03-10', 'Renewal Date': '2022-04-11', 'Membership Type': 'Monthly'}",2022-03-10 20:39:26,1,2022-03-13 16:42:24,0,2022-03-10 20:39:26,0,2022-03-10 20:33:29,0
15849,eafdc0c4ded7fec64922cd93be0851da,Subscription Premium,"{'Start Date': '2022-03-27', 'Renewal Date': '2022-04-28', 'Membership Type': 'Monthly'}",2022-03-27 16:20:06,0,2022-04-16 20:50:39,0,2022-03-27 16:20:06,0,2022-03-27 16:04:58,0
15858,eb1a06a9837932339a7129d196eb662c,Subscription Premium,"{'Start Date': '2022-03-23', 'Renewal Date': '2022-04-24', 'Membership Type': 'Monthly'}",2022-03-24 05:56:04,0,2022-04-16 20:50:39,0,2022-03-24 05:56:04,0,2022-03-23 21:46:09,0
15862,eba4e8c1c66ee2e1b54ae61f0ae16190,Subscription Premium,"{'Start Date': '2022-02-14', 'Renewal Date': '2022-03-15', 'Membership Type': 'Monthly'}",2022-02-14 17:19:34,1,2022-03-03 19:15:16,0,2022-02-14 17:19:34,0,2022-02-14 17:16:19,0
15882,ebe31bf9734f0808775f0410bd6a0525,Subscription Premium,"{'Start Date': '2022-03-31', 'Renewal Date': '2022-05-01', 'Membership Type': 'Monthly'}",2022-04-01 02:09:30,0,2022-04-16 20:50:39,0,2022-04-01 02:09:30,0,2022-04-01 02:03:17,0
15888,ec512c074c16765a6573ec18bb86f191,Subscription Premium,"{'Start Date': '2022-02-14', 'Renewal Date': '2022-03-15', 'Membership Type': 'Monthly'}",2022-02-14 11:30:01,0,2022-04-16 20:50:39,0,2022-02-14 11:30:01,0,2022-02-09 14:58:30,0
15895,ec5b99c1c38b4e2ca2fb95547424cf75,Subscription Premium,"{'Start Date': '2022-03-19', 'Renewal Date': '2022-04-20', 'Membership Type': 'Monthly'}",2022-03-19 18:34:34,0,2022-04-16 20:50:39,0,2022-03-19 18:34:34,0,2022-03-19 18:30:46,0
15908,eca79eae8403062a114666a916a91dcb,Subscription Premium,"{'Start Date': '2022-03-27', 'Renewal Date': '2022-04-28', 'Membership Type': 'Monthly'}",2022-03-27 13:18:49,0,2022-04-16 20:50:39,0,2022-03-27 13:18:49,0,2022-03-27 00:46:07,0
15915,eca8af1b62d781deaf95e6180e7b3369,Subscription Premium,"{'Start Date': '2022-01-23', 'Renewal Date': '2022-02-24', 'Membership Type': 'Monthly'}",2022-01-23 17:14:00,0,2022-04-16 20:50:39,0,2022-01-23 17:14:00,0,2022-01-23 15:24:34,0
15924,ecaa0d3209681e7b14e19e35072892d4,Subscription Premium,"{'Start Date': '2022-04-12', 'Renewal Date': '2022-05-13', 'Membership Type': 'Monthly'}",2022-04-12 19:56:01,0,2022-04-16 20:50:39,0,2022-04-12 19:56:01,0,2022-04-12 19:52:16,0
15931,ed1ce2f1276a0eb2c8311b498d384dc8,Subscription Premium,"{'Start Date': '2022-02-19', 'Renewal Date': '2022-03-20', 'Membership Type': 'Monthly'}",2022-02-19 18:19:44,1,2022-03-19 09:21:32,0,2022-02-19 18:19:44,0,2022-02-19 18:11:06,0
15938,ed5cba0a6896b61d6df9c4518ea0bd82,Subscription Premium,"{'Start Date': '2022-03-14', 'Renewal Date': '2022-04-15', 'Membership Type': 'Monthly'}",2022-03-14 15:41:13,1,2022-04-14 12:16:27,0,2022-03-14 15:41:13,0,2022-03-14 15:22:08,0
15952,ed62d07a1d05e36ddcc53899da664782,Subscription Premium,"{'Start Date': '2022-03-17', 'Renewal Date': '2022-04-18', 'Membership Type': 'Monthly'}",2022-03-17 17:54:09,1,2022-03-18 19:30:23,0,2022-03-17 17:54:09,1,2022-03-17 17:44:33,1
15993,ef0af6093e7b75dcffa56a73c842748c,Subscription Premium,"{'Start Date': '2022-03-16', 'Renewal Date': '2022-04-17', 'Membership Type': 'Monthly'}",2022-03-17 03:11:37,0,2022-04-16 20:50:39,0,2022-03-17 03:11:37,0,2022-03-17 03:00:18,0
16001,efdcd1c8c445b3f02792e2c14313e9b7,Subscription Premium,"{'Start Date': '2022-03-30', 'Renewal Date': '2022-05-01', 'Membership Type': 'Monthly'}",2022-03-30 16:45:02,0,2022-04-16 20:50:39,0,2022-03-30 16:45:02,0,2022-03-30 16:41:56,0
16006,f007782630c25e5e80bd819b0c0936c0,Subscription Premium,"{'Start Date': '2022-02-12', 'Renewal Date': '2022-03-13', 'Membership Type': 'Monthly'}",2022-02-12 20:34:48,0,2022-04-16 20:50:39,0,2022-02-12 20:34:48,0,2022-04-16 20:50:39,1
16024,f012d3740480146453dffe19bdcdb232,Subscription Premium,"{'Start Date': '2022-03-20', 'Renewal Date': '2022-04-21', 'Membership Type': 'Monthly'}",2022-03-21 02:32:39,0,2022-04-16 20:50:39,0,2022-03-21 02:32:39,0,2022-03-21 02:22:23,0
16028,f03ba132c763930a09d29df3c23f8bea,Subscription Premium,"{'Start Date': '2022-02-19', 'Renewal Date': '2022-03-20', 'Membership Type': 'Monthly'}",2022-02-19 22:09:00,1,2022-02-20 09:08:00,0,2022-02-19 22:09:00,1,2022-02-19 22:04:07,1
16048,f09a191538eceffbb6a1838b14022b63,Subscription Premium,"{'Start Date': '2022-02-19', 'Renewal Date': '2022-03-20', 'Membership Type': 'Monthly'}",2022-02-19 17:30:35,1,2022-03-16 18:06:30,0,2022-02-19 17:30:35,0,2022-02-19 17:25:08,0
16060,f0c6de14256cf637767a857313b546ff,Subscription Premium,"{'Start Date': '2022-03-17', 'Renewal Date': '2022-04-18', 'Membership Type': 'Monthly'}",2022-03-17 15:01:00,0,2022-04-16 20:50:39,0,2022-03-17 15:01:00,0,2022-03-17 14:54:59,0
16067,f127c98dfdfc8f762e81c623256dbc66,Subscription Premium,"{'Start Date': '2022-02-26', 'Renewal Date': '2022-03-27', 'Membership Type': 'Monthly'}",2022-02-26 18:21:06,1,2022-03-05 18:46:38,0,2022-02-26 18:21:06,0,2022-02-26 18:18:47,0
16080,f17ed38982e8f41c76c20ac5f1dd31b5,Subscription Premium,"{'Start Date': '2022-04-12', 'Renewal Date': '2022-05-13', 'Membership Type': 'Monthly'}",2022-04-12 18:17:34,0,2022-04-16 20:50:39,0,2022-04-12 18:17:34,0,2022-04-12 18:07:57,0
16085,f18c5b5b66f43b6b1294f66ab2c1e98d,Subscription Premium,"{'Start Date': '2022-03-09', 'Renewal Date': '2022-04-10', 'Membership Type': 'Monthly'}",2022-03-09 15:50:02,1,2022-03-09 19:03:58,0,2022-03-09 15:50:02,1,2022-03-09 15:45:35,1
16129,f24dd26af8643f2a491a01f7e25051da,Subscription Premium,"{'Start Date': '2022-03-27', 'Renewal Date': '2022-04-28', 'Membership Type': 'Monthly'}",2022-03-28 03:50:06,0,2022-04-16 20:50:39,0,2022-03-28 03:50:06,0,2022-03-28 03:37:10,0
16162,f2debb6860a30a7c7f35eee46956a923,Subscription Premium,"{'Start Date': '2022-01-26', 'Renewal Date': '2022-02-27', 'Membership Type': 'Monthly'}",2022-01-26 12:20:14,0,2022-04-16 20:50:39,0,2022-01-26 12:20:14,0,2022-01-26 11:44:26,0
16168,f337f34bdde3f8424718867f882d88b9,Subscription Premium,"{'Start Date': '2022-03-22', 'Renewal Date': '2022-04-23', 'Membership Type': 'Monthly'}",2022-03-22 16:32:31,0,2022-04-16 20:50:39,0,2022-03-22 16:32:31,0,2022-03-22 16:21:46,0
