,userid,user_state,event_name,event_attributes,event_created_date,event_platform,device_manufacture,device_model,Subscription Premium Cancel,Add Payment Method Success,Subscription Premium,Account History Transaction Details,Add Vehicle Success,Subscription Premium Renew,Sign Up Success,Order,Chat Conversation Opened,Add Vehicle Break,Chat Conversation Started,Email Confirmation Success,Add Payment Method Failed,Account Setup Skip,Calculator View,Wallet Opened,Account Setup Profile Skip,Sign Out,Transaction Refund,Calculator Used,Add Vehicle Failed,Sign Up Error,Reset Password Set,last date Subscription Premium Cancel,last date Subscription Premium Renew,Membership Ren,2 days had not passedSubscription Premium Renew,Membership Sub,last date Subscription Premium,2 days had not passedSubscription Premium,last date Order,delta monthsOrder
9701,951ee6711c16d33ab61db1df9ad9d5ca,11,Sign Up Success,{'Method': 'Email'},2022-01-21 19:16:55,0,11,75,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2022-04-16 20:50:39,2022-03-21 01:08:48,1,0,1,2022-01-21 19:21:08,0,2022-04-16 20:50:39,0
9709,9534a9f95ed14544617afd68468e1d2e,3,Sign Up Success,{'Method': 'Google'},2022-04-01 17:03:43,0,11,97,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2022-04-07 12:10:51,2022-04-16 20:50:39,0,1,1,2022-04-01 17:10:26,0,2022-04-07 10:26:28,0
9724,953b6b4027970736b3fbb1cb4829ea9e,3,Sign Up Success,{'Method': 'Google'},2022-02-24 02:19:47,0,11,63,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,2022-03-07 10:36:39,2022-04-16 20:50:39,0,1,1,2022-02-24 02:30:40,0,2022-04-04 10:53:57,0
9857,95a99ca6cfc652200e1deba19d44d230,3,Sign Up Success,{'Method': 'Google'},2022-02-23 20:52:42,0,6,21,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-02-23 20:57:35,0,2022-03-28 11:11:34,0
9866,95bf9c7b6b06874f4179f4c7abd37f63,30,Sign Up Success,{'Method': 'Email'},2022-02-04 20:37:52,1,0,140,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-04 01:14:31,1,0,1,2022-02-04 20:45:56,0,2022-03-23 06:21:25,0
9888,95e7c959d7d39be0a965e9e315906fed,3,Sign Up Success,{'Method': 'Google'},2022-01-26 22:32:41,0,11,47,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2022-04-16 20:50:39,2022-03-26 01:39:00,1,0,1,2022-01-26 22:37:03,0,2022-04-16 10:56:30,0
10119,962e8caab527a3d2933c1b2571eed65d,30,Sign Up Success,{'Method': 'Email'},2022-04-11 14:34:09,1,0,142,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-11 14:44:05,0,2022-04-16 20:50:39,0
10124,96b279023bfc0100152a907e8c69ca93,30,Sign Up Success,{'Method': 'Facebook'},2022-02-19 22:13:02,1,0,134,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-03-19 01:14:29,2,0,1,2022-02-19 22:18:15,0,2022-04-16 20:50:39,0
10130,96e26d4099aa474043dec9611cd4c408,30,Sign Up Success,{'Method': 'Apple'},2022-03-09 18:10:51,1,0,130,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-09 18:15:20,0,2022-04-16 05:47:59,0
10223,96efc98b55ee2ccad65b96d710e18b60,28,Add Payment Method Success,"{'Payment Method': 'Credit', 'Tokenized Pay': '', 'Promo code': ''}",2022-03-03 03:06:20,0,11,95,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2022-04-16 20:50:39,2022-04-02 01:49:30,2,0,1,2022-03-03 03:07:24,0,2022-04-16 20:50:39,0
10246,97002179379ab40ceb28877c0c2a51eb,14,Sign Up Success,{'Method': 'Email'},2022-04-07 14:03:35,1,0,143,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-07 14:10:55,0,2022-04-16 20:50:39,0
10250,9707b182a5df0491c59e62fca2b1f021,32,Sign Up Success,{'Method': 'Google'},2022-03-25 23:03:05,0,10,167,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-25 23:09:39,0,2022-04-15 06:22:26,0
10266,97309235dfe4503a3a97a74504b0c779,3,Sign Up Success,{'Method': 'Apple'},2022-04-11 18:15:12,1,0,136,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-13 11:12:43,0
10273,976f01a30bedaa13cd547aa7963652b6,3,Email Confirmation Success,{'Required': 'true'},2022-03-09 20:59:50,1,0,144,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,0
10275,976fade49ab72e45e8b094366e9f18ae,11,Sign Up Success,{'Method': 'Google'},2022-03-25 20:12:06,0,11,75,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-10 17:12:03,0
10281,981a5f2842f0ddcdd6065b13ba302662,30,Sign Up Success,{'Method': 'Email'},2022-03-28 16:34:39,1,0,151,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-29 14:17:27,0,2022-04-16 20:50:39,0
10290,9843952528b0c5befa672d946c48f801,28,Sign Up Success,{'Method': 'Email'},2022-03-05 17:05:25,0,11,72,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-05 17:26:49,0,2022-04-16 20:50:39,0
10309,98bdf70a4fc9c54661f32cca33f08816,11,Sign Up Success,{'Method': 'Google'},2022-04-05 15:24:03,1,0,142,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-05 15:43:20,0,2022-04-16 20:50:39,0
10317,98fc4ef6c366be459ff541fafa558acc,24,Sign Up Success,{'Method': 'Apple'},2022-04-12 20:45:53,1,0,142,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-12 20:48:01,0,2022-04-16 08:22:01,0
10330,993319752a12d6cdfd1b877c0a410981,3,Sign Up Success,{'Method': 'Email'},2022-03-18 15:26:11,1,0,147,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-18 15:32:16,0,2022-04-16 20:50:39,0
10343,99ae31591d5029b13d0575c3cda34b8e,3,Sign Up Success,{'Method': 'Email'},2022-01-23 17:18:58,1,0,135,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-03-18 10:26:29,0
10359,99ef82d30ca5bac301e2ccc9af9c2dde,30,Sign Up Success,{'Method': 'Apple'},2022-03-23 16:29:22,1,0,135,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-23 19:05:36,0,2022-03-24 05:52:25,0
10366,9a3cb015b64e79f0d956be0e570ffb24,3,Wallet Opened,{},2022-01-18 07:36:33,0,4,27,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2022-04-16 20:50:39,2022-04-11 01:14:41,1,0,0,2022-04-16 20:50:39,1,2022-04-14 10:24:36,0
10489,9a52cf418ad2a4261777f64bb60dd365,30,Wallet Opened,{},2022-01-16 20:29:06,1,0,135,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-02-12 01:10:33,2,0,0,2022-04-16 20:50:39,1,2022-02-25 06:54:59,1
10613,9b05a3e42023b1d9ee63bb485c4b86fd,3,Sign Up Success,{'Method': 'Email'},2022-03-28 01:40:08,0,11,89,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-03-29 10:29:52,0
10618,9b19c0cc4a33ffdfe693957c48656c66,8,Order,{'Premium Membership': 'True'},2022-01-19 06:42:08,1,0,137,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-04 01:11:15,1,0,0,2022-04-16 20:50:39,1,2022-04-16 06:52:04,0
10824,9b2a689e53fadada7cfc6678bd6d3b8f,3,Sign Up Success,{'Method': 'Email'},2022-02-24 05:54:26,1,0,146,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-02-24 06:00:59,0,2022-02-25 15:01:29,1
10840,9b6ca46b1ed001b16f781f7ce3eb9fbf,3,Wallet Opened,{},2022-01-18 19:25:53,0,10,164,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-06 01:13:56,1,0,0,2022-04-16 20:50:39,1,2022-01-24 14:54:12,2
10846,9ba8511fc2b376c071807733975a0c6b,3,Sign Up Success,{'Method': 'Email'},2022-04-09 22:52:14,0,3,38,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-09 22:57:13,0,2022-04-15 10:39:22,0
10852,9bcb96bbd74d6ff2935f5a0750c74d0a,3,Sign Up Success,{'Method': 'Google'},2022-03-03 01:04:50,0,11,55,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-03-04 15:40:00,2022-04-16 20:50:39,0,1,1,2022-03-03 01:11:29,1,2022-03-04 14:30:41,0
10859,9c00b5f662b4135c2c5a40321591604d,3,Sign Up Success,{'Method': 'Apple'},2022-03-29 12:36:35,1,0,138,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-29 14:17:27,0,2022-04-06 10:27:37,0
10914,9c02dc262d403927b3e0c78ff498fa38,8,Sign Up Success,{'Method': 'Email'},2022-04-09 05:46:41,1,0,137,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2022-04-09 12:44:35,2022-04-16 20:50:39,0,1,1,2022-04-09 05:55:38,1,2022-04-16 20:50:39,-1
10928,9c4b8ec536508a6c1cf9ab66f4200589,34,Sign Up Success,{'Method': 'Email'},2022-03-01 01:24:33,1,0,143,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-03-28 08:27:56,0
10968,9c77dda60b3d6e76d4b53723b59c8657,3,Sign Up Success,{'Method': 'Email'},2022-03-23 04:40:14,0,11,86,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-03-30 10:39:23,0
10981,9c8895003fc345d609d3e3eb14d64a81,30,Sign Up Success,{'Method': 'Email'},2022-03-05 18:31:08,1,0,134,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-05 18:35:15,0,2022-04-16 05:43:34,0
11099,9c8ff5be1f338695ae9cfaf71825c1b7,30,Sign Up Success,{'Method': 'Google'},2022-02-04 22:25:20,1,0,140,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-02-04 22:29:37,0,2022-04-08 05:49:23,0
11165,9cd6435dd8746424fa9ec666d404eefc,3,Sign Up Success,{'Method': 'Google'},2022-03-25 15:35:08,1,0,139,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-25 15:38:06,0,2022-04-16 20:50:39,0
11179,9e320986489d0baeab6b7533b095a9d8,3,Add Vehicle Success,"{'Make': 'Jeep', 'Model': 'Cherokee', 'Temporary': 'false', 'Color': 'Black', 'Year': '2021'}",2022-01-17 03:52:04,1,0,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,0
11180,9eff5e97f0d2610860d51e66af22b913,11,Sign Up Success,{'Method': 'Email'},2022-04-15 19:46:33,1,0,141,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-15 20:13:45,1,2022-04-16 20:50:39,0
11185,9fc04d9217ecbb735897430654b85ff9,3,Sign Up Success,{'Method': 'Google'},2022-02-26 18:52:59,1,0,142,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-02-26 19:01:38,0,2022-03-24 10:31:30,0
11228,9feb663e008b9a8187ace8dbc2f7d6b4,3,Sign Up Success,{'Method': 'Google'},2022-03-14 13:23:32,0,11,48,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-14 14:06:14,0,2022-04-16 20:50:39,0
11247,a025f7dc8c09f599c3301673cba6df10,19,Add Payment Method Success,"{'Payment Method': 'Credit', 'Tokenized Pay': ''}",2022-01-25 15:56:55,0,11,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,0
11248,a0382d88b1b3e83c2e17431033f8135e,24,Sign Up Success,{'Method': 'Email'},2022-03-05 00:07:45,0,11,49,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-13 08:25:32,0
11266,a116db43c30b3def840d39bcc0b4d771,3,Sign Up Success,{'Method': 'Google'},2022-03-16 02:16:14,1,0,142,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-15 01:17:41,1,1,1,2022-03-16 02:27:01,0,2022-03-17 11:14:42,1
11275,a15373c48e18ef687f8570ff1a2ea24f,16,Chat Conversation Started,{},2022-01-24 16:22:28,0,6,17,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2022-02-24 05:11:47,2022-02-10 01:16:02,2,0,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,-1
11281,a15edc94ff08f36f2cee7d4ebef5a6a3,30,Sign Up Success,{'Method': 'Apple'},2022-02-11 22:10:53,1,0,142,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-02-11 22:16:30,0,2022-02-20 07:14:07,1
11289,a1ac89e45a6ecd464bda47f12d2ec349,11,Sign Up Success,{'Method': 'Apple'},2022-01-23 03:31:47,1,0,135,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,2022-02-18 21:40:01,2022-04-16 20:50:39,0,1,1,2022-01-23 03:35:01,0,2022-03-13 12:58:15,0
11344,a1e30364fb437290e2ba9d40907b1e73,3,Sign Up Success,{'Method': 'Apple'},2022-03-25 17:43:13,1,0,142,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-25 17:46:31,0,2022-04-16 20:50:39,0
11350,a1eb5939a9b47d5e67cc8b03d28701e8,3,Sign Up Success,{'Method': 'Email'},2022-04-15 20:29:18,1,0,142,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-15 20:34:31,1,2022-04-16 20:50:39,0
11356,a205accf7283253710380d5869f432fd,3,Sign Up Success,{'Method': 'Apple'},2022-04-06 19:26:28,1,0,135,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-06 19:32:24,0,2022-04-15 10:21:39,0
11366,a222ddadbb868f4cf420f234b8f289f5,27,Sign Up Success,{'Method': 'Google'},2022-04-12 14:29:58,1,0,135,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-12 14:35:24,0,2022-04-16 20:50:39,0
11370,a22abda7a39d747ab674cd13224b375a,8,Sign Up Success,{'Method': 'Google'},2022-01-15 16:05:06,0,6,22,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,2022-01-25 17:01:17,2022-04-16 20:50:39,0,1,1,2022-01-15 16:09:30,0,2022-04-16 20:50:39,-1
11405,a23a2974a70882b4bd66da405a2b80a5,22,Sign Up Success,{'Method': 'Email'},2022-03-28 01:38:37,0,11,53,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-09 08:22:33,0
11423,a278d265aed003fd5b195de3ae6140f4,30,Sign Up Success,{'Method': 'Google'},2022-03-15 16:01:55,1,0,142,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,2022-04-16 07:13:11,2022-04-16 20:50:39,0,1,1,2022-03-15 16:06:10,0,2022-04-15 06:33:39,0
11474,a28996167bafacc3b8bb2faeac685426,3,Sign Up Success,{'Method': 'Email'},2022-03-14 07:20:33,0,11,43,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-21 18:17:28,0,2022-04-01 10:38:39,0
11491,a2a8a4e98c233aa86d5b34de7ba6f1d3,25,Sign Up Success,{'Method': 'Email'},2022-04-07 23:37:05,1,0,140,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-07 23:41:49,0,2022-04-15 08:23:03,0
11500,a2d02bb182e368c9841fc45bbea97ad5,24,Subscription Premium,"{'Start Date': '2022-01-24', 'Renewal Date': '2022-02-25', 'Membership Type': 'Monthly'}",2022-01-24 16:03:06,2,13,168,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-02-24 01:09:09,2,0,1,2022-01-24 16:03:06,0,2022-04-16 20:50:39,0
11502,a2e02c36f2999fdcd0f43c7d236f8b98,3,Subscription Premium,"{'Start Date': '2022-02-28', 'Renewal Date': '2022-04-01', 'Membership Type': 'Monthly'}",2022-02-28 19:53:07,2,13,168,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-03-31 01:23:33,1,0,1,2022-02-28 19:53:07,0,2022-04-16 20:50:39,0
11504,a2f519b693092432418dfdbd2a4f4b27,21,Add Vehicle Break,{},2022-02-02 23:11:35,1,0,140,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,0
11512,a3159138ac8676774458788b908b13dc,21,Sign Up Success,{'Method': 'Email'},2022-03-31 20:54:16,1,0,144,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2022-04-06 12:41:59,2022-04-16 20:50:39,0,1,1,2022-03-31 20:57:31,0,2022-04-13 08:22:27,0
11543,a36f9c3e8bcc3c6ac7ee75f9e08c1deb,32,Sign Up Success,{'Method': 'Apple'},2022-01-27 13:21:53,1,0,134,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,2022-02-16 15:29:27,2022-04-16 20:50:39,0,1,1,2022-01-27 13:26:55,0,2022-02-12 14:40:43,0
11580,a3a6f7a1f0a696ba44ab1d2017d30ba6,16,Sign Up Success,{'Method': 'Google'},2022-02-16 23:10:50,1,0,139,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2022-03-16 10:34:15,2022-04-16 20:50:39,0,1,1,2022-02-16 23:19:50,0,2022-04-16 08:22:04,0
11599,a3e37fd1d509e569750028160a11eef5,3,Sign Up Success,{'Method': 'Google'},2022-03-31 20:20:09,1,0,142,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-31 20:23:47,0,2022-04-11 10:40:19,0
11604,a417496b0f8b0f4d4440187f26b8cb93,3,Sign Up Success,{'Method': 'Google'},2022-02-16 20:59:50,0,11,95,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-02-25 15:01:35,1
11614,a46e221406b41ce7511ca74b32e9c884,3,Sign Up Success,{'Method': 'Google'},2022-02-16 07:03:34,0,11,91,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-02-16 07:07:42,0,2022-04-11 10:40:15,0
11629,a4933d8ad8fe82f84a8edc1cd10b7863,3,Sign Up Success,{'Method': 'Email'},2022-02-27 01:07:02,0,11,59,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,2022-03-18 14:36:53,2022-04-16 20:50:39,0,1,1,2022-02-27 01:26:24,0,2022-03-12 12:07:42,0
11684,a4ac16a65dd32ee634dcf47c41a26f3f,30,Sign Up Success,{'Method': 'Google'},2022-01-24 01:08:56,1,0,142,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-03-23 01:10:09,1,0,1,2022-01-24 02:57:41,0,2022-02-12 14:40:43,2
11712,a528cce04679dc6316925041fda7db8e,8,Sign Up Success,{'Method': 'Apple'},2022-03-14 23:30:49,1,0,138,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022-03-15 01:37:34,2022-04-16 20:50:39,0,1,1,2022-03-14 23:36:12,1,2022-04-16 20:50:39,-1
11724,a529249c937ee94029cde7d9de5493b7,8,Subscription Premium Renew,"{'Start Date': '2022-02-03', 'Renewal Date': '2022-03-03', 'Membership Type': 'Monthly'}",2022-02-02 01:02:36,0,11,57,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2022-02-22 16:20:01,2022-02-02 01:02:36,1,0,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,-1
11747,a54cc0eaca2cd4f351fa8f971495e963,3,Sign Up Success,{'Method': 'Google'},2022-02-12 09:21:45,1,0,135,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2022-03-26 16:08:45,2022-04-16 20:50:39,0,1,1,2022-02-12 09:23:51,0,2022-04-16 20:50:39,-1
11777,a5607dfe49110ac2a5deb0c90e7d29c7,3,Sign Up Success,{'Method': 'Apple'},2022-03-29 03:53:57,1,0,142,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2022-03-29 04:08:35,2022-04-16 20:50:39,0,1,1,2022-03-29 03:58:09,1,2022-04-16 20:50:39,-1
11788,a57271a537989e14ffb371af0dfd43e7,32,Subscription Premium Renew,"{'Start Date': '2022-02-11', 'Renewal Date': '2022-03-11', 'Membership Type': 'Monthly'}",2022-02-10 01:13:43,1,0,139,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-10 01:13:39,1,0,0,2022-04-16 20:50:39,1,2022-04-16 20:50:39,0
11793,a573b9eb99f9740d70a649f5c70b4bbc,18,Sign Up Success,{'Method': 'Google'},2022-04-15 17:51:49,0,10,160,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-04-15 18:05:54,1,2022-04-16 20:50:39,0
11802,a59e4025c1bb226294c748d3f035ce2d,3,Sign Up Success,{'Method': 'Apple'},2022-02-01 00:58:26,1,0,137,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-02-28 01:01:02,2,0,1,2022-02-01 01:01:54,0,2022-04-16 20:50:39,0
11817,a6817108396d1fa6a480424ed8a07c41,30,Sign Up Success,{'Method': 'Google'},2022-01-30 05:34:07,0,11,56,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2022-02-25 08:54:00,2022-04-16 20:50:39,0,1,1,2022-02-05 15:35:44,0,2022-02-16 06:55:37,0
11846,a809f5b548d95345ae4a22fcfe23eece,3,Sign Up Success,{'Method': 'Google'},2022-03-27 20:44:21,1,0,141,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,1,2022-03-27 20:47:22,0,2022-04-16 20:50:39,0
11850,a814247ceffe76575d332bdd863e255f,3,Order,{'Premium Membership': 'False'},2022-01-16 14:30:03,2,13,168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-16 20:50:39,2022-04-16 20:50:39,0,1,0,2022-04-16 20:50:39,1,2022-01-16 14:30:03,3
