,userid,Subscription Premium Cancel,Add Payment Method Success,Subscription Premium,Account History Transaction Details,Add Vehicle Success,Subscription Premium Renew,Sign Up Success,Account Setup Profile Skip,Calculator View,Order,Sign Out,Chat Conversation Opened,Add Vehicle Break,Chat Conversation Started,Wallet Opened,Email Confirmation Success,Add Payment Method Failed,Account Setup Skip,Calculator Used,Sign Up Error,Transaction Refund,Add Vehicle Failed,Reset Password Set
13426,93d0e0ad8372e591f150ac9d3e1845bb,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13429,940a010cd7c27c56d1b137e3126587de,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13434,940faed4999ad80bf9662c0060f8b5a0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13437,9424604edb20df357848cf4d44464e90,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13440,943fef8be6868271d6c55274eb9a4ce1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13456,9447ff87d1cafdd9e8a19928c5ae16fb,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13458,9475dd164554ad975263abb0a66c008c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13459,949adc6cf6c2ad975f24463f2f958def,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13465,94dba3b54f45589460ef860843d15407,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13473,94f0692535fe30016aed5c72228cc15d,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13475,94f4da20855e51d29a0d78403384c641,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13479,9502d0f65c035ef6b42e5c66838d5dfa,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13481,951d830e863b2b18d1705b91b203e00c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13483,951ee6711c16d33ab61db1df9ad9d5ca,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13491,95200ca45dfff06133b4150e4d69c272,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13493,95301433b970ac165a823bb56e7a1bd7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13494,9534a9f95ed14544617afd68468e1d2e,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
13509,953b6b4027970736b3fbb1cb4829ea9e,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
13642,955361c083ea0a680402cf719a116530,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13643,95957bd8c7f862b868aa65ec7bb9ba7c,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
13647,9597bb1f5f980d891a0c23ffde83febe,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13649,959eb7d23093ed45dbe85049658c8bcc,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
13656,95a99ca6cfc652200e1deba19d44d230,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
13665,95b46af05d93794831a37550b77c011b,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13667,95bf9c7b6b06874f4179f4c7abd37f63,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
13689,95c25a678e5ec04f24261903e0bcde11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13691,95c3021a03bec181649f66a6c5dc476c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13692,95ca98cd0a09fa04c6856e7f5946c261,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13694,95e7c959d7d39be0a965e9e315906fed,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0
13925,96037e9f2774a44f5503b3e959d4113f,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13927,9607fe52aadc83f70dc1d268abeb05d4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13930,9608d482d2515a5d1aca368d1d67ffc6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13932,962e8caab527a3d2933c1b2571eed65d,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13937,964ef957d3c489db745bf33b7f7f3c10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13938,967605c497198840947f86cfad8ca17e,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13940,967af097e64498761c2f23d506689644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13941,967c36f6207b11838d70145f59e8ced3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13943,968796c8be4b518795462ec67224da29,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13946,969ca293e6b80976aa7b33a96c26ca4f,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13948,96a7d785fd59d9413959942d2031b54f,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13949,96ac091039bbbec9b4e089e69d267cb7,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13954,96b279023bfc0100152a907e8c69ca93,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13960,96e26d4099aa474043dec9611cd4c408,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
14053,96efc98b55ee2ccad65b96d710e18b60,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
14076,96f46c743d3763794707a629d0610025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14078,97002179379ab40ceb28877c0c2a51eb,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14082,9707b182a5df0491c59e62fca2b1f021,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
14098,971b721769a240be73b6fca12dd2c9b3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14099,972ac20516048af9bd09186e3f2fcfe1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
14112,97309235dfe4503a3a97a74504b0c779,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14119,9747ec9641b6927159d6d2921f1833e7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14121,974db84959d993d575d44384c584c799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14122,975b51f8830329410aa8b3e75c5529c3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14123,976f01a30bedaa13cd547aa7963652b6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14125,976fade49ab72e45e8b094366e9f18ae,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14131,9785939690333c857ccac6a20cf39cf9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14132,97b4c725604c42498f66ece15cbdd335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14133,97c089e199f53c9002485f736d4f460f,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14136,97c69a2407ab7fc9d0b3cd7596fdd4fa,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14137,97f394253db2a203e368f4bfe8903f3e,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14138,981a5f2842f0ddcdd6065b13ba302662,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
14147,9843952528b0c5befa672d946c48f801,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
14166,98bdf70a4fc9c54661f32cca33f08816,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14174,98bf006796feb4818a64b6ac604120b0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14178,98ef936811d1f315e502da18986066f8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14180,98fc4ef6c366be459ff541fafa558acc,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14193,992a734b3d6c5d9077335e9f0a77bb50,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14195,99326efc720eef8c2d9bc997feed3e9e,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14196,993319752a12d6cdfd1b877c0a410981,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
14209,993d72b6691a5702aaf06c288e84e8f0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14210,99575132bf5cf94b49e2e19a801abe16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14211,996412373029a0afb9b6a736925bbb37,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14214,99657952b07b408a31af266f5e958fac,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14215,99675b9f9fb024a264b19138a403b916,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14217,996cf581f2d8aa56f7c889f5ba47ae7a,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14222,99ac79e4634d3d59b6bc80ceaa6606b9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14224,99ae31591d5029b13d0575c3cda34b8e,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
14240,99ef82d30ca5bac301e2ccc9af9c2dde,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14247,99f9870c9a9d487570d0365e69c57f9b,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14249,99fbd46044b27f946da6f4e70fc7df0f,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14254,9a052a7b66348cba385a05242e27e009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14255,9a093a4766c2e45a6ba10c69d3fdd30a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14256,9a3cb015b64e79f0d956be0e570ffb24,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
14379,9a52cf418ad2a4261777f64bb60dd365,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
14503,9aa254dd1609e09cdfa3ffc641457185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14504,9aabaa50080cdab77709f54f048cdadf,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14506,9ab820391160d37edf658f073fd581af,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14507,9abaf7da9242c5fd7dd0cdf08d148e06,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14509,9acac6237561de501435788805f49fb1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14512,9ada3ed5219b51d1555702df3655387f,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14515,9adfd30e9e06288dd9d404bf91ce0e25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14517,9b05a3e42023b1d9ee63bb485c4b86fd,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14522,9b08910ec784e5fe43b71235a151ac80,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14525,9b1050641dc2cc2e700ee18732574d35,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14540,9b19c0cc4a33ffdfe693957c48656c66,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14746,9b2a689e53fadada7cfc6678bd6d3b8f,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
14762,9b4e1a80fb48f74e50f0c11684115493,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14764,9b6ca46b1ed001b16f781f7ce3eb9fbf,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14770,9b8433275cd7dcc2f9c922b3169a9867,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14772,9b9906bb3651fdd4ab660810457d223c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14774,9ba8511fc2b376c071807733975a0c6b,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14780,9badc55290fbe03c74b399c902075924,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14783,9bcb96bbd74d6ff2935f5a0750c74d0a,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14790,9be7bf4db7dd52f05de212c6c67260a8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14791,9c00b5f662b4135c2c5a40321591604d,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
14846,9c02dc262d403927b3e0c78ff498fa38,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
14860,9c094cc617f41ad9db92d581241085ca,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14862,9c21ccaacb4648e5d3f1f353406f5109,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
14867,9c4b8ec536508a6c1cf9ab66f4200589,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
14907,9c4e82a198003a54a111566275a5c95b,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14909,9c65551ad2700f5e73ed79f4c3ab031f,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14911,9c77dda60b3d6e76d4b53723b59c8657,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14924,9c8895003fc345d609d3e3eb14d64a81,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
15042,9c8ff5be1f338695ae9cfaf71825c1b7,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15108,9cb8ec31ddef91d54c0ffef74f2f59fa,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15110,9cd6435dd8746424fa9ec666d404eefc,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
15124,9ce3cb7550573f423fddc83738843c51,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15128,9d2c28c13f7a0bb779e8f9deeda758d7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15129,9d59ff5ba94bc6d2cd133ae4d802a74a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15130,9d8cbf894132d95161ac8ccb8bade9c0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15133,9d9434bfe07bfee14388bbee90741c67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15134,9dc3f12c91c272c93c7d59a8faad3de6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15136,9dd6d8b895d248b6de20b4fcf9e55939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15137,9ddd9799997861777f0a86fc0f2625b7,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15141,9de200522e21889f17ff091120e30461,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15142,9dee36f094fd3aa0b40cfd4cbed4c0ca,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15146,9e320986489d0baeab6b7533b095a9d8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15147,9e7ecfcb2d370d74daa1a54c2a4e0cfc,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15149,9ed92ff6c4fb7ee78b5b52bf296e816a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15150,9ed95957d1beec86d69f3c8676a7f44a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15151,9eff5e97f0d2610860d51e66af22b913,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15156,9f0a9ba447f8cd1e5b92e18f2e923901,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15162,9f11564eb5a97aa1c92b2ab710e6253d,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15163,9f1c0af378f4194f3369de9e4471e159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15164,9f4800e59bbf90b1930e39c20e0871eb,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15167,9f5e4a8afa01487487191dc52bd0b8fa,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15169,9f7574792b132966615f2d9d7368704e,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15170,9f79de75435cf81d8125a8406f6aa678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15171,9fc04d9217ecbb735897430654b85ff9,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
15214,9fdfcf455182e54f98ad4b201a2bd023,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15218,9feb663e008b9a8187ace8dbc2f7d6b4,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
15237,a0158c6030dec2652488ac2e23374637,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
15240,a019b6315fc33e4effd090216d948a0e,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15242,a025f7dc8c09f599c3301673cba6df10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15243,a0382d88b1b3e83c2e17431033f8135e,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
15261,a07c20e864b526ba7ea5fb7502e269ce,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15263,a080e6787cfb12d67737ad398d72734e,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15265,a0928cd030b8ddc5803c6e0bda492eb9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15267,a094fb580699c89eba1d2795f361fa89,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
15274,a0997178994ddfb1b9b344d64a7e2597,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
15282,a0d990c78efa824fc6c512be39d0ab81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15283,a1084491d00b6edce677fe227f557053,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15286,a116db43c30b3def840d39bcc0b4d771,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15295,a13b0d14576b8ad093fead5ea3fad018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15296,a15373c48e18ef687f8570ff1a2ea24f,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15302,a1562b1728e974b392c023ab9e80ac7a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15303,a1584da455933ba190dbd3243c2c02b5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
15307,a15a2c6b9bc20d9469ab091d9feddc56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15308,a15edc94ff08f36f2cee7d4ebef5a6a3,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15316,a1722c3335d3315ee615ce2272b155fe,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15318,a174ee249a01bb89de303e1befe0f7c0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
15323,a189d17480a7aa02366de83be38d19a7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15324,a1a9231ff320161d98d05c1363fd1389,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15327,a1ac89e45a6ecd464bda47f12d2ec349,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0
15382,a1b98792237ebaeb00f1da30041b8bed,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15384,a1df89680ec1861ac6758d3850bb5184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15386,a1e30364fb437290e2ba9d40907b1e73,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15392,a1eb5939a9b47d5e67cc8b03d28701e8,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15398,a1f2474f40a96aec547aebb1cdfa1f86,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15403,a1ff8c1f9d41d476b762fece48a6cedd,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15404,a205accf7283253710380d5869f432fd,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15414,a222ddadbb868f4cf420f234b8f289f5,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15418,a22abda7a39d747ab674cd13224b375a,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15453,a23a2974a70882b4bd66da405a2b80a5,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
15471,a278d265aed003fd5b195de3ae6140f4,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0
15522,a28996167bafacc3b8bb2faeac685426,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
15539,a2a307c088f345713bcd8b6e3acfd996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15540,a2a8a4e98c233aa86d5b34de7ba6f1d3,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
15549,a2b7e87b8dc4fc7bc725fa25b041e9cd,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15553,a2d02bb182e368c9841fc45bbea97ad5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15555,a2e02c36f2999fdcd0f43c7d236f8b98,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15557,a2f519b693092432418dfdbd2a4f4b27,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
15565,a30a28b930679a78be8537b8ea2b8b11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15568,a3159138ac8676774458788b908b13dc,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
15599,a33ed00555d91e9716e7d616fad3a7cb,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15601,a343bc3c2c6a1cf669fd71aad6d3cc12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15603,a36f9c3e8bcc3c6ac7ee75f9e08c1deb,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0
15640,a3750c00c7e84333acc21ac6454ec74e,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15642,a39275b2fe9e88ecd05e837adfc617c3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15644,a3a6f7a1f0a696ba44ab1d2017d30ba6,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
15663,a3d2b445ca845b6d94cb0b516c9b2857,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15665,a3e37fd1d509e569750028160a11eef5,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15670,a3f0e93b296de5241f154874c828bc37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15671,a3f2a7eace5380c68d7588c040e02caa,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
